24,2,Oil spill in water,TRUE,12/3/18 19:20,9/28/18,11/13/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/24/18 4:45,1,38.44745401,-122.7723202
25,2,Oil spill in water,TRUE,12/15/18 8:12,7/3/18,6/8/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/9/18 4:15,1,38.70400917,-122.6510749
26,2,Oil spill in water,FALSE,12/17/18 10:13,3/10/18,10/21/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/16/18 22:30,1,37.16850667,-122.3372831
27,2,Oil spill in water,FALSE,12/5/18 5:11,9/1/18,11/15/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/5/18 2:50,1,37.49531456,-122.2268382
28,2,Oil spill in water,FALSE,12/14/18 1:35,11/12/18,3/9/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/17/18 22:16,1,37.35179693,-122.3666207
46,2,Oil spill in water,FALSE,12/19/18 21:36,12/31/17,5/23/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/3/18 10:20,1,37.85791438,-121.7706588
47,2,Oil spill in water,TRUE,12/17/18 1:42,5/2/18,5/20/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/25/18 3:59,1,37.25796993,-122.2705961
48,2,Oil spill in water,FALSE,12/10/18 23:45,10/22/18,10/11/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/23/18 12:17,1,37.5226719,-121.8834323
49,2,Oil spill in water,FALSE,12/28/18 18:33,4/10/18,11/6/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/21/18 2:36,1,38.44837034,-122.935838
50,2,Oil spill in water,TRUE,12/22/18 12:28,7/15/18,8/28/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/17/18 23:53,1,38.09975499,-122.785686
1,2,Oil spill in water,TRUE,12/27/18 23:03,8/16/18,11/23/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/18/18 6:52,1,38.13890685,-122.8960839
2,2,Oil spill in water,FALSE,12/1/18 16:49,11/5/18,12/16/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/3/18 22:55,1,37.15669206,-121.6613151
3,2,Oil spill in water,FALSE,12/29/18 23:32,1/19/18,11/5/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/2/18 3:21,1,38.28108012,-122.9640267
4,2,Oil spill in water,FALSE,12/24/18 23:44,8/20/18,6/21/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/24/18 23:01,1,38.75022617,-122.2791493
5,2,Oil spill in water,TRUE,12/22/18 2:50,10/13/18,8/15/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/2/18 15:19,1,37.85238229,-121.8653934
6,2,Oil spill in water,TRUE,12/29/18 16:35,1/1/18,1/24/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/25/18 19:25,1,38.43533503,-122.3132998
7,2,Oil spill in water,FALSE,12/13/18 20:34,4/21/18,1/7/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/17/18 21:14,1,37.12216333,-121.7621342
8,2,Oil spill in water,TRUE,12/26/18 21:25,3/2/18,10/22/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/9/18 7:11,1,37.06245647,-121.549567
9,2,Oil spill in water,TRUE,12/24/18 14:26,5/9/18,1/30/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/26/18 6:10,1,38.37889656,-122.0040761
10,2,Oil spill in water,FALSE,12/21/18 13:35,1/26/18,5/25/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/30/18 9:33,1,37.42038752,-121.7357474
11,2,Oil spill in water,TRUE,12/25/18 23:58,2/6/18,5/14/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/16/18 6:10,1,38.21936981,-122.4230257
12,2,Oil spill in water,FALSE,12/14/18 10:45,6/22/18,7/26/18,This must be a mixture of motor oil and waste runoff in this lake. I need to  saw this right after the recent rainfall so this is a good reminder that we should be aware of oil leaks and report any illegal dumping. It's a serious harm to our water and the many wildlife that rely on this lake for their livelihood.,12/19/18 10:58,1,38.28378465,-122.3895909
13,3,Consistent banging noise from factory at all hours,TRUE,12/20/18 21:34,12/17/18,1/29/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/6/18 14:35,1,38.30837441,-122.3165556
14,3,Consistent banging noise from factory at all hours,TRUE,12/20/18 19:00,11/27/18,10/10/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/26/18 10:55,1,37.54850113,-121.6738938
15,3,Consistent banging noise from factory at all hours,TRUE,12/11/18 20:09,10/10/18,12/28/17,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/16/18 2:44,1,37.44475639,-122.4067945
16,3,Consistent banging noise from factory at all hours,TRUE,12/30/18 23:14,7/12/18,7/4/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/16/18 4:15,1,38.23494006,-122.904267
17,3,Consistent banging noise from factory at all hours,FALSE,12/8/18 18:30,4/27/18,11/3/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/1/18 18:11,1,38.10124648,-122.2632658
18,3,Consistent banging noise from factory at all hours,TRUE,12/6/18 12:47,2/24/18,9/22/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/20/18 19:13,1,38.25408627,-122.435279
19,3,Consistent banging noise from factory at all hours,FALSE,12/20/18 13:18,3/17/18,2/27/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/4/18 7:37,1,38.28057586,-121.6236998
20,3,Consistent banging noise from factory at all hours,TRUE,12/9/18 3:40,6/19/18,8/9/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/28/18 17:49,1,37.28626344,-121.543088
21,3,Consistent banging noise from factory at all hours,TRUE,12/7/18 6:01,8/29/18,2/18/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/4/18 8:03,1,38.65812904,-122.2102217
22,3,Consistent banging noise from factory at all hours,TRUE,12/4/18 11:50,12/24/18,10/9/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/22/18 0:44,1,37.84106938,-121.9957375
23,3,Consistent banging noise from factory at all hours,TRUE,12/9/18 17:15,10/3/18,6/6/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/23/18 8:05,1,37.72034173,-122.4736094
24,3,Consistent banging noise from factory at all hours,FALSE,12/2/18 18:50,6/26/18,9/17/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/25/18 13:38,1,37.98167651,-122.584847
25,3,Consistent banging noise from factory at all hours,FALSE,12/11/18 4:14,12/2/18,9/20/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/9/18 8:09,1,37.81473577,-122.056792
26,3,Consistent banging noise from factory at all hours,TRUE,12/8/18 13:24,9/6/18,12/4/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/20/18 3:44,1,37.70528002,-121.655743
27,3,Consistent banging noise from factory at all hours,FALSE,12/10/18 15:10,1/17/18,4/27/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/3/18 23:21,1,37.74852571,-122.4106873
28,3,Consistent banging noise from factory at all hours,FALSE,12/25/18 23:11,10/1/18,9/8/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/7/18 11:34,1,38.55941398,-122.9600344
29,3,Consistent banging noise from factory at all hours,TRUE,12/19/18 12:56,8/8/18,10/3/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/8/18 19:02,1,37.74241437,-122.4029205
30,3,Consistent banging noise from factory at all hours,TRUE,12/11/18 15:27,1/17/18,11/6/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/25/18 16:46,1,38.13951933,-122.852143
31,3,Consistent banging noise from factory at all hours,FALSE,12/25/18 22:30,9/1/18,3/11/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/25/18 13:41,1,38.621275,-122.564638
32,3,Consistent banging noise from factory at all hours,TRUE,12/6/18 23:37,12/7/18,2/18/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/29/18 19:57,1,37.75376794,-122.4905481
33,3,Consistent banging noise from factory at all hours,TRUE,12/29/18 4:45,11/18/18,8/8/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/19/18 16:36,1,37.28738879,-122.2952797
34,3,Consistent banging noise from factory at all hours,FALSE,12/11/18 19:10,5/23/18,1/5/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/24/18 4:02,1,38.15475837,-122.1939823
35,3,Consistent banging noise from factory at all hours,TRUE,12/21/18 6:26,9/3/18,9/11/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/15/18 21:09,1,37.32058456,-122.1170166
36,3,Consistent banging noise from factory at all hours,TRUE,12/22/18 20:50,7/22/18,4/27/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/16/18 0:12,1,37.31188902,-122.2129456
37,3,Consistent banging noise from factory at all hours,TRUE,12/20/18 4:44,10/20/18,2/6/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/14/18 2:53,1,38.28698605,-122.4574135
38,3,Consistent banging noise from factory at all hours,TRUE,12/12/18 16:01,10/6/18,10/18/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/21/18 17:14,1,37.7168079,-122.4932071
39,3,Consistent banging noise from factory at all hours,FALSE,12/18/18 17:47,3/20/18,6/23/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/8/18 13:45,1,38.28576444,-122.9378553
40,3,Consistent banging noise from factory at all hours,FALSE,12/21/18 17:23,5/5/18,10/28/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/21/18 17:07,1,38.39942028,-122.2080551
41,3,Consistent banging noise from factory at all hours,TRUE,12/8/18 22:05,7/14/18,4/5/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/13/18 16:38,1,38.47840344,-122.9619565
21,3,Consistent banging noise from factory at all hours,FALSE,12/18/18 0:56,8/15/18,7/24/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/5/18 7:25,1,38.73110559,-123.1737317
22,3,Consistent banging noise from factory at all hours,FALSE,12/18/18 18:39,1/2/18,10/22/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/2/18 5:50,1,37.91423071,-121.9385665
23,3,Consistent banging noise from factory at all hours,TRUE,12/5/18 17:01,12/26/18,6/11/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/10/18 11:37,1,37.72708429,-122.3631952
24,3,Consistent banging noise from factory at all hours,FALSE,12/12/18 6:41,3/21/18,4/11/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/19/18 9:20,1,37.72522861,-122.3626757
25,3,Consistent banging noise from factory at all hours,FALSE,12/2/18 16:49,2/8/18,12/8/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/8/18 14:25,1,38.32989502,-122.6749319
26,3,Consistent banging noise from factory at all hours,TRUE,12/9/18 4:08,1/21/18,7/26/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/24/18 12:26,1,37.7578551,-122.4824605
27,3,Consistent banging noise from factory at all hours,TRUE,12/3/18 8:45,11/10/18,5/26/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/10/18 0:30,1,37.13033594,-122.3247048
28,3,Consistent banging noise from factory at all hours,FALSE,12/30/18 21:31,12/29/17,5/31/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/30/18 11:06,1,37.99152827,-122.7745466
29,3,Consistent banging noise from factory at all hours,FALSE,12/12/18 21:44,1/28/18,12/6/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/17/18 19:14,1,38.00050267,-122.8148994
30,3,Consistent banging noise from factory at all hours,TRUE,12/18/18 2:45,2/27/18,6/4/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/21/18 9:58,1,38.10602145,-122.0857808
31,3,Consistent banging noise from factory at all hours,TRUE,12/25/18 2:26,10/30/18,10/28/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/8/18 18:07,1,38.10817423,-122.8195018
32,3,Consistent banging noise from factory at all hours,TRUE,12/12/18 13:59,10/7/18,2/14/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/8/18 22:03,1,37.29059225,-122.1155059
33,3,Consistent banging noise from factory at all hours,FALSE,12/15/18 17:40,11/6/18,11/16/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/15/18 19:42,1,37.69793277,-122.461453
34,3,Consistent banging noise from factory at all hours,FALSE,12/21/18 14:18,10/2/18,3/3/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/20/18 10:30,1,37.84958179,-121.7295247
35,3,Consistent banging noise from factory at all hours,FALSE,12/3/18 4:32,10/31/18,4/6/18,Such loud banging at all hours of the day! I work from home and it is impossible to get anything done. It disrupts my childrens' sleep! What's going on in there?,12/19/18 0:53,1,37.97850921,-121.7533048
36,4,Several raccoons living around nearby dumpster bins,FALSE,12/17/18 14:44,9/9/18,2/20/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/28/18 21:35,1,38.43827281,-121.8018643
4,4,Several raccoons living around nearby dumpster bins,FALSE,12/23/18 17:05,2/9/18,6/12/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/26/18 0:18,1,38.43771912,-123.1199538
5,4,Several raccoons living around nearby dumpster bins,FALSE,12/18/18 3:29,7/31/18,9/4/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/10/18 17:25,1,37.69185966,-121.6945638
6,4,Several raccoons living around nearby dumpster bins,TRUE,12/2/18 10:41,6/10/18,3/26/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/8/18 2:21,1,38.21597265,-121.7283131
7,4,Several raccoons living around nearby dumpster bins,FALSE,12/9/18 4:35,2/7/18,2/21/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/20/18 20:58,1,37.86601629,-121.6879928
8,4,Several raccoons living around nearby dumpster bins,FALSE,12/21/18 0:02,12/5/18,4/27/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/21/18 17:19,1,37.65635534,-121.6190234
9,4,Several raccoons living around nearby dumpster bins,TRUE,12/10/18 21:23,4/29/18,4/21/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/5/18 6:46,1,38.15643285,-122.5799588
10,4,Several raccoons living around nearby dumpster bins,TRUE,12/16/18 3:30,9/19/18,2/16/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/2/18 23:09,1,37.38425219,-121.5755701
11,4,Several raccoons living around nearby dumpster bins,FALSE,12/23/18 3:17,6/19/18,3/31/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/19/18 3:25,1,38.26433562,-121.9863633
12,4,Several raccoons living around nearby dumpster bins,FALSE,12/22/18 13:29,4/18/18,7/1/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/16/18 15:55,1,36.98675551,-121.4816939
13,4,Several raccoons living around nearby dumpster bins,TRUE,12/11/18 13:18,2/17/18,11/30/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/16/18 14:26,1,38.45981776,-121.735914
14,4,Several raccoons living around nearby dumpster bins,TRUE,12/24/18 2:21,8/7/18,1/15/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/19/18 5:07,1,38.03678197,-122.7127654
15,4,Several raccoons living around nearby dumpster bins,TRUE,12/15/18 1:07,11/9/18,7/15/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/16/18 1:32,1,37.79381796,-122.4179043
16,4,Several raccoons living around nearby dumpster bins,TRUE,12/22/18 6:27,10/29/18,1/30/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/10/18 22:16,1,37.86922598,-121.6362556
17,4,Several raccoons living around nearby dumpster bins,FALSE,12/29/18 12:09,9/17/18,11/12/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/8/18 22:26,1,37.22478461,-121.5018034
18,4,Several raccoons living around nearby dumpster bins,FALSE,12/8/18 16:42,10/29/18,12/29/17,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/11/18 1:07,1,37.82889844,-122.0136245
19,4,Several raccoons living around nearby dumpster bins,FALSE,12/10/18 19:25,3/22/18,10/24/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/15/18 14:09,1,37.82515978,-122.2772621
20,4,Several raccoons living around nearby dumpster bins,TRUE,12/14/18 18:28,7/31/18,1/31/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/1/18 15:12,1,38.4084811,-122.2099355
21,4,Several raccoons living around nearby dumpster bins,FALSE,12/21/18 3:25,6/6/18,3/26/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/9/18 23:59,1,37.59162754,-121.81161
22,4,Several raccoons living around nearby dumpster bins,TRUE,12/15/18 11:04,4/3/18,10/15/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/26/18 4:24,1,37.20113503,-122.0004865
23,4,Several raccoons living around nearby dumpster bins,TRUE,12/11/18 2:30,7/20/18,2/8/18,Cute as they are -- these raccoons are a menace in our neighborhood. They dig up trash and spread disease. What's a humane way of deterring raccoons from dumpster diving?,12/12/18 0:17,1,37.35390608,-122.2480709
